"","sample.ID","rn","facet_column","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"417","AU18_0164",18,"a","C3ih",101,334,6007,0.0556017979024471,"C3ih"
"418","AU18_0164",18,"a","2783498_C",116,450,6007,0.0749126019643749,"2783498_C"
"419","AU18_0164",18,"a","107479_C",137,587,6007,0.0977193274513068,"107479_C"
"420","AU18_0164",18,"a","C42.2",139,726,6007,0.120858997835858,"C42.2"
"421","AU18_0164",18,"a","2286672_C",265,991,6007,0.164974196770434,"2286672_C"
"422","AU18_0164",18,"a","C1",314,1305,6007,0.217246545696687,"C1"
"423","AU18_0164",18,"a","C3xf",2103,3408,6007,0.567338105543533,"C3xf"
"424","AU18_0164",18,"a","C3xe",2599,6007,6007,1,"C3xe"
"425","AU18_0165",19,"a","17505_C",39,39,9279,0.00420303912059489,"17505_C"
"426","AU18_0165",19,"a","1029753_C",41,80,9279,0.0086216187089126,"1029753_C"
"427","AU18_0165",19,"a","2783442_C",49,129,9279,0.0139023601681216,"2783442_C"
"428","AU18_0165",19,"a","27913_C",57,186,9279,0.0200452634982218,"27913_C"
"429","AU18_0165",19,"a","44745_C",65,251,9279,0.0270503286992133,"44745_C"
"430","AU18_0165",19,"a","C42ao",65,316,9279,0.0340553939002048,"C42ao"
"431","AU18_0165",19,"a","150940_C",66,382,9279,0.0411682293350577,"150940_C"
"432","AU18_0165",19,"a","47105_C",73,455,9279,0.0490354564069404,"47105_C"
"433","AU18_0165",19,"a","47106_C",77,532,9279,0.0573337644142688,"47106_C"
"434","AU18_0165",19,"a","C3mk",77,609,9279,0.0656320724215972,"C3mk"
"435","AU18_0165",19,"a","1491900_C",80,689,9279,0.0742536911305098,"1491900_C"
"436","AU18_0165",19,"a","2783481_C",87,776,9279,0.0836297014764522,"2783481_C"
"437","AU18_0165",19,"a","1031429_C",102,878,9279,0.0946222653303158,"1031429_C"
"438","AU18_0165",19,"a","90920_C",108,986,9279,0.106261450587348,"90920_C"
"439","AU18_0165",19,"a","C1ab",111,1097,9279,0.118223946545964,"C1ab"
"440","AU18_0165",19,"a","C120b",111,1208,9279,0.13018644250458,"C120b"
"441","AU18_0165",19,"a","1026568_C",170,1378,9279,0.14850738226102,"1026568_C"
"442","AU18_0165",19,"a","278761_C",184,1562,9279,0.168337105291518,"278761_C"
"443","AU18_0165",19,"a","766366_C",184,1746,9279,0.188166828322017,"766366_C"
"444","AU18_0165",19,"a","C1by",196,1942,9279,0.209289794158853,"C1by"
"445","AU18_0165",19,"a","C1gw",243,2185,9279,0.235477960987175,"C1gw"
"446","AU18_0165",19,"a","107479_C",357,2542,9279,0.273951934475698,"107479_C"
"447","AU18_0165",19,"a","C3ih",399,2941,9279,0.316952257786399,"C3ih"
"448","AU18_0165",19,"a","C1b",523,3464,9279,0.373316090095915,"C1b"
"449","AU18_0165",19,"a","C3xf",899,4363,9279,0.470201530337321,"C3xf"
"450","AU18_0165",19,"a","C3xe",1252,5615,9279,0.605129863131803,"C3xe"
"451","AU18_0165",19,"a","C42.2",1261,6876,9279,0.741028128031038,"C42.2"
"452","AU18_0165",19,"a","C1",2403,9279,9279,1,"C1"
"453","AU18_0170",20,"a","2885788_C",13,13,3366,0.00386215092097445,"2885788_C"
"454","AU18_0170",20,"a","1612135_C",13,26,3366,0.0077243018419489,"1612135_C"
"455","AU18_0170",20,"a","2885789_C",13,39,3366,0.0115864527629234,"2885789_C"
"456","AU18_0170",20,"a","2885733_C",14,53,3366,0.0157456922162805,"2885733_C"
"457","AU18_0170",20,"a","C3t",14,67,3366,0.0199049316696376,"C3t"
"458","AU18_0170",20,"a","1669691_C",16,83,3366,0.02465834818776,"1669691_C"
"459","AU18_0170",20,"a","2885787_C",23,106,3366,0.0314913844325609,"2885787_C"
"460","AU18_0170",20,"a","2885735_C",26,132,3366,0.0392156862745098,"2885735_C"
"461","AU18_0170",20,"a","262320_C",26,158,3366,0.0469399881164587,"262320_C"
"462","AU18_0170",20,"a","2885736_C",29,187,3366,0.0555555555555556,"2885736_C"
"463","AU18_0170",20,"a","1055322_C",35,222,3366,0.0659536541889483,"1055322_C"
"464","AU18_0170",20,"a","14636_C",96,318,3366,0.0944741532976827,"14636_C"
"465","AU18_0170",20,"a","2885732_C",112,430,3366,0.12774806892454,"2885732_C"
"466","AU18_0170",20,"a","C3ih",121,551,3366,0.16369578134284,"C3ih"
"467","AU18_0170",20,"a","C1",454,1005,3366,0.298573975044563,"C1"
"468","AU18_0170",20,"a","C1ns",649,1654,3366,0.491384432560903,"C1ns"
"469","AU18_0170",20,"a","C1nu",850,2504,3366,0.743909685086156,"C1nu"
"470","AU18_0170",20,"a","C1nt",862,3366,3366,1,"C1nt"
"471","AU18_0220",21,"a","D1dm",15,15,2620,0.00572519083969466,"D1dm"
"472","AU18_0220",21,"a","25566_D",17,32,2620,0.0122137404580153,"25566_D"
"473","AU18_0220",21,"a","132798_D",22,54,2620,0.0206106870229008,"132798_D"
"474","AU18_0220",21,"a","172931_D",28,82,2620,0.0312977099236641,"172931_D"
"475","AU18_0220",21,"a","1673_D",29,111,2620,0.0423664122137405,"1673_D"
"476","AU18_0220",21,"a","D6g",30,141,2620,0.0538167938931298,"D6g"
"477","AU18_0220",21,"a","1677_D",37,178,2620,0.0679389312977099,"1677_D"
"478","AU18_0220",21,"a","D6c",57,235,2620,0.0896946564885496,"D6c"
"479","AU18_0220",21,"a","D1d",171,406,2620,0.154961832061069,"D1d"
"480","AU18_0220",21,"a","D4",196,602,2620,0.229770992366412,"D4"
"481","AU18_0220",21,"a","D6",410,1012,2620,0.386259541984733,"D6"
"482","AU18_0220",21,"a","D1",1608,2620,2620,1,"D1"
"483","AU18_0237",22,"a","2783481_C",4,4,1189,0.00336417157275021,"2783481_C"
"484","AU18_0237",22,"a","1150766_C",4,8,1189,0.00672834314550042,"1150766_C"
"485","AU18_0237",22,"a","1163943_C",4,12,1189,0.0100925147182506,"1163943_C"
"486","AU18_0237",22,"a","962494_C",4,16,1189,0.0134566862910008,"962494_C"
"487","AU18_0237",22,"a","2885751_C",4,20,1189,0.016820857863751,"2885751_C"
"488","AU18_0237",22,"a","2885750_C",4,24,1189,0.0201850294365013,"2885750_C"
"489","AU18_0237",22,"a","2785003_C",4,28,1189,0.0235492010092515,"2785003_C"
"490","AU18_0237",22,"a","C3",5,33,1189,0.0277544154751892,"C3"
"491","AU18_0237",22,"a","44745_C",5,38,1189,0.031959629941127,"44745_C"
"492","AU18_0237",22,"a","C3mk",5,43,1189,0.0361648444070648,"C3mk"
"493","AU18_0237",22,"a","91418_C",5,48,1189,0.0403700588730025,"91418_C"
"494","AU18_0237",22,"a","47106_C",6,54,1189,0.0454163162321278,"47106_C"
"495","AU18_0237",22,"a","47105_C",6,60,1189,0.0504625735912532,"47105_C"
"496","AU18_0237",22,"a","2783458_C",6,66,1189,0.0555088309503785,"2783458_C"
"497","AU18_0237",22,"a","2783544_C",8,74,1189,0.0622371740958789,"2783544_C"
"498","AU18_0237",22,"a","90920_C",9,83,1189,0.0698065601345669,"90920_C"
"499","AU18_0237",22,"a","91281_C",9,92,1189,0.0773759461732548,"91281_C"
"500","AU18_0237",22,"a","2885749_C",9,101,1189,0.0849453322119428,"2885749_C"
"501","AU18_0237",22,"a","22178_C",9,110,1189,0.0925147182506308,"22178_C"
"502","AU18_0237",22,"a","147220_C",10,120,1189,0.100925147182506,"147220_C"
"503","AU18_0237",22,"a","2783357_C",10,130,1189,0.109335576114382,"2783357_C"
"504","AU18_0237",22,"a","208_C",10,140,1189,0.117746005046257,"208_C"
"505","AU18_0237",22,"a","1031429_C",12,152,1189,0.127838519764508,"1031429_C"
"506","AU18_0237",22,"a","2885748_C",18,170,1189,0.142977291841884,"2885748_C"
"507","AU18_0237",22,"a","278761_C",19,189,1189,0.158957106812447,"278761_C"
"508","AU18_0237",22,"a","107479_C",21,210,1189,0.176619007569386,"107479_C"
"509","AU18_0237",22,"a","C1by",26,236,1189,0.198486122792262,"C1by"
"510","AU18_0237",22,"a","C1gw",32,268,1189,0.225399495374264,"C1gw"
"511","AU18_0237",22,"a","C1ab",43,311,1189,0.261564339781329,"C1ab"
"512","AU18_0237",22,"a","C1b",66,377,1189,0.317073170731707,"C1b"
"513","AU18_0237",22,"a","C3ih",72,449,1189,0.377628259041211,"C3ih"
"514","AU18_0237",22,"a","C3xf",80,529,1189,0.444911690496215,"C3xf"
"515","AU18_0237",22,"a","C3xe",161,690,1189,0.580319596299411,"C3xe"
"516","AU18_0237",22,"a","C42.2",199,889,1189,0.747687132043734,"C42.2"
"517","AU18_0237",22,"a","C1",300,1189,1189,1,"C1"
"518","AU18_0248",23,"a","37253_C",11,11,11136,0.000987787356321839,"37253_C"
"519","AU18_0248",23,"a","C1go",12,23,11136,0.00206537356321839,"C1go"
"520","AU18_0248",23,"a","2885747_C",14,37,11136,0.00332255747126437,"2885747_C"
"521","AU18_0248",23,"a","1630543_C",15,52,11136,0.00466954022988506,"1630543_C"
"522","AU18_0248",23,"a","1670426_C",15,67,11136,0.00601652298850575,"1670426_C"
"523","AU18_0248",23,"a","1670755_C",16,83,11136,0.00745330459770115,"1670755_C"
"524","AU18_0248",23,"a","2282558_C",17,100,11136,0.00897988505747126,"2282558_C"
"525","AU18_0248",23,"a","2885746_C",23,123,11136,0.0110452586206897,"2885746_C"
"526","AU18_0248",23,"a","2885745_C",27,150,11136,0.0134698275862069,"2885745_C"
"527","AU18_0248",23,"a","2282571_C",29,179,11136,0.0160739942528736,"2282571_C"
"528","AU18_0248",23,"a","2885744_C",30,209,11136,0.0187679597701149,"2885744_C"
"529","AU18_0248",23,"a","1630588_C",33,242,11136,0.0217313218390805,"1630588_C"
"530","AU18_0248",23,"a","2623441_C",34,276,11136,0.0247844827586207,"2623441_C"
"531","AU18_0248",23,"a","132798_D",43,319,11136,0.0286458333333333,"132798_D"
"532","AU18_0248",23,"a","2282565_C",49,368,11136,0.0330459770114943,"2282565_C"
"533","AU18_0248",23,"a","25566_D",55,423,11136,0.0379849137931034,"25566_D"
"534","AU18_0248",23,"a","1677_D",70,493,11136,0.0442708333333333,"1677_D"
"535","AU18_0248",23,"a","D1b",70,563,11136,0.0505567528735632,"D1b"
"536","AU18_0248",23,"a","D6g",74,637,11136,0.057201867816092,"D6g"
"537","AU18_0248",23,"a","D17d",82,719,11136,0.0645653735632184,"D17d"
"538","AU18_0248",23,"a","C3",111,830,11136,0.0745330459770115,"C3"
"539","AU18_0248",23,"a","1673_D",113,943,11136,0.084680316091954,"1673_D"
"540","AU18_0248",23,"a","172931_D",131,1074,11136,0.0964439655172414,"172931_D"
"541","AU18_0248",23,"a","D10",155,1229,11136,0.110362787356322,"D10"
"542","AU18_0248",23,"a","D4ae",156,1385,11136,0.124371408045977,"D4ae"
"543","AU18_0248",23,"a","D6c",168,1553,11136,0.139457614942529,"D6c"
"544","AU18_0248",23,"a","C22",207,1760,11136,0.158045977011494,"C22"
"545","AU18_0248",23,"a","25757_D",366,2126,11136,0.190912356321839,"25757_D"
"546","AU18_0248",23,"a","D1d",468,2594,11136,0.232938218390805,"D1d"
"547","AU18_0248",23,"a","1646063_C",541,3135,11136,0.281519396551724,"1646063_C"
"548","AU18_0248",23,"a","D4",575,3710,11136,0.333153735632184,"D4"
"549","AU18_0248",23,"a","D6",1036,4746,11136,0.426185344827586,"D6"
"550","AU18_0248",23,"a","C22ad",1041,5787,11136,0.519665948275862,"C22ad"
"551","AU18_0248",23,"a","D1",5349,11136,11136,1,"D1"
"552","AU18_0251",24,"a","1626916_C",52,52,12084,0.00430321085733201,"1626916_C"
"553","AU18_0251",24,"a","2174376_C",53,105,12084,0.00868917576961271,"2174376_C"
"554","AU18_0251",24,"a","1670084_C",53,158,12084,0.0130751406818934,"1670084_C"
"555","AU18_0251",24,"a","2786619_C",59,217,12084,0.0179576299238663,"2786619_C"
"556","AU18_0251",24,"a","1622915_C",72,289,12084,0.0239159218801721,"1622915_C"
"557","AU18_0251",24,"a","1630543_C",83,372,12084,0.0307845084409136,"1630543_C"
"558","AU18_0251",24,"a","1148411_C",96,468,12084,0.0387288977159881,"1148411_C"
"559","AU18_0251",24,"a","1645678_C",101,569,12084,0.047087057265806,"1645678_C"
"560","AU18_0251",24,"a","C21",115,684,12084,0.0566037735849057,"C21"
"561","AU18_0251",24,"a","1147954_C",121,805,12084,0.0666170142336975,"1147954_C"
"562","AU18_0251",24,"a","37253_C",121,926,12084,0.0766302548824892,"37253_C"
"563","AU18_0251",24,"a","1611788_C",170,1096,12084,0.090698444223767,"1611788_C"
"564","AU18_0251",24,"a","1645568_C",212,1308,12084,0.10824230387289,"1645568_C"
"565","AU18_0251",24,"a","C22ah",388,1696,12084,0.140350877192982,"C22ah"
"566","AU18_0251",24,"a","C3",2160,3856,12084,0.319099635882158,"C3"
"567","AU18_0251",24,"a","C22ad",2808,6664,12084,0.551473022178087,"C22ad"
"568","AU18_0251",24,"a","C22",5420,12084,12084,1,"C22"
"569","AU18_0254",25,"a","2174376_C",27,27,6528,0.00413602941176471,"2174376_C"
"570","AU18_0254",25,"a","2786619_C",38,65,6528,0.00995710784313725,"2786619_C"
"571","AU18_0254",25,"a","1148411_C",44,109,6528,0.0166973039215686,"1148411_C"
"572","AU18_0254",25,"a","1630543_C",48,157,6528,0.0240502450980392,"1630543_C"
"573","AU18_0254",25,"a","1622915_C",51,208,6528,0.0318627450980392,"1622915_C"
"574","AU18_0254",25,"a","37253_C",63,271,6528,0.0415134803921569,"37253_C"
"575","AU18_0254",25,"a","C21",68,339,6528,0.0519301470588235,"C21"
"576","AU18_0254",25,"a","1147954_C",89,428,6528,0.0655637254901961,"1147954_C"
"577","AU18_0254",25,"a","1645568_C",96,524,6528,0.0802696078431373,"1645568_C"
"578","AU18_0254",25,"a","1611788_C",111,635,6528,0.0972732843137255,"1611788_C"
"579","AU18_0254",25,"a","C22ah",212,847,6528,0.129748774509804,"C22ah"
"580","AU18_0254",25,"a","C3",1058,1905,6528,0.291819852941176,"C3"
"581","AU18_0254",25,"a","C22ad",1483,3388,6528,0.518995098039216,"C22ad"
"582","AU18_0254",25,"a","C22",3140,6528,6528,1,"C22"
"583","AU18_0256",26,"a","2174376_C",11,11,2439,0.004510045100451,"2174376_C"
"584","AU18_0256",26,"a","1642017_C",11,22,2439,0.00902009020090201,"1642017_C"
"585","AU18_0256",26,"a","1630543_C",14,36,2439,0.014760147601476,"1630543_C"
"586","AU18_0256",26,"a","1148411_C",18,54,2439,0.022140221402214,"1148411_C"
"587","AU18_0256",26,"a","1622915_C",18,72,2439,0.029520295202952,"1622915_C"
"588","AU18_0256",26,"a","37253_C",20,92,2439,0.037720377203772,"37253_C"
"589","AU18_0256",26,"a","1612485_C",22,114,2439,0.046740467404674,"1612485_C"
"590","AU18_0256",26,"a","1611788_C",37,151,2439,0.0619106191061911,"1611788_C"
"591","AU18_0256",26,"a","1147954_C",39,190,2439,0.0779007790077901,"1147954_C"
"592","AU18_0256",26,"a","C1",40,230,2439,0.0943009430094301,"C1"
"593","AU18_0256",26,"a","1645568_C",49,279,2439,0.114391143911439,"1645568_C"
"594","AU18_0256",26,"a","C22ah",78,357,2439,0.146371463714637,"C22ah"
"595","AU18_0256",26,"a","C3",260,617,2439,0.252972529725297,"C3"
"596","AU18_0256",26,"a","C22ad",591,1208,2439,0.495284952849529,"C22ad"
"597","AU18_0256",26,"a","C22",1231,2439,2439,1,"C22"
"598","AU18_0257",27,"a","C3xe",15,15,3849,0.0038971161340608,"C3xe"
"599","AU18_0257",27,"a","1626916_C",16,31,3849,0.00805404001039231,"1626916_C"
"600","AU18_0257",27,"a","2786619_C",16,47,3849,0.0122109638867238,"2786619_C"
"601","AU18_0257",27,"a","C1b",17,64,3849,0.0166276955053261,"C1b"
"602","AU18_0257",27,"a","1670426_C",17,81,3849,0.0210444271239283,"1670426_C"
"603","AU18_0257",27,"a","1642017_C",17,98,3849,0.0254611587425305,"1642017_C"
"604","AU18_0257",27,"a","1630543_C",21,119,3849,0.0309171213302156,"1630543_C"
"605","AU18_0257",27,"a","1622915_C",24,143,3849,0.0371525071447129,"1622915_C"
"606","AU18_0257",27,"a","C21",30,173,3849,0.0449467394128345,"C21"
"607","AU18_0257",27,"a","37253_C",34,207,3849,0.053780202650039,"37253_C"
"608","AU18_0257",27,"a","1148411_C",42,249,3849,0.0646921278254092,"1148411_C"
"609","AU18_0257",27,"a","C42.2",46,295,3849,0.0766432839698623,"C42.2"
"610","AU18_0257",27,"a","1645568_C",52,347,3849,0.0901532865679397,"1645568_C"
"611","AU18_0257",27,"a","1147954_C",53,400,3849,0.103923096908288,"1147954_C"
"612","AU18_0257",27,"a","1611788_C",78,478,3849,0.124188100805404,"1611788_C"
"613","AU18_0257",27,"a","C22ah",93,571,3849,0.148350220836581,"C22ah"
"614","AU18_0257",27,"a","C1",117,688,3849,0.178747726682255,"C1"
"615","AU18_0257",27,"a","C3",553,1241,3849,0.322421408157963,"C3"
"616","AU18_0257",27,"a","C22ad",903,2144,3849,0.557027799428423,"C22ad"
