"","sample.ID","seq.ID","abundance","cumulative_abundance","total_abundance","cumulative_percentage","fill_col"
"379","AU18_1034","C3",76,344,5529,0.0622173991680232,"C3"
"380","AU18_1034","C1w",88,432,5529,0.0781334780249593,"C1w"
"381","AU18_1034","C3ju",88,520,5529,0.0940495568818955,"C3ju"
"382","AU18_1034","C72k",143,663,5529,0.119913185024417,"C72k"
"383","AU18_1034","C1b",163,826,5529,0.149394103816242,"C1b"
"384","AU18_1034","C1c",419,1245,5529,0.225176342919154,"C1c"
"385","AU18_1034","C1",4284,5529,5529,1,"C1"
"386","AU18_0970","281_C",41,41,7883,0.00520106558416846,"281_C"
"387","AU18_0970","C1ge",46,87,7883,0.0110364074590892,"C1ge"
"388","AU18_0970","C1cv",47,134,7883,0.0169986045921603,"C1cv"
"389","AU18_0970","21507_C",52,186,7883,0.0235950780159838,"21507_C"
"390","AU18_0970","C1cu",53,239,7883,0.0303184066979576,"C1cu"
"391","AU18_0970","C1jx",65,304,7883,0.0385639984777369,"C1jx"
"392","AU18_0970","C1w",76,380,7883,0.0482049980971711,"C1w"
"393","AU18_0970","C42.2",88,468,7883,0.0593682608144108,"C42.2"
"394","AU18_0970","C3ju",93,561,7883,0.0711657998224026,"C3ju"
"395","AU18_0970","C3",101,662,7883,0.0839781808955981,"C3"
"396","AU18_0970","C1al",121,783,7883,0.0993276671318026,"C1al"
"397","AU18_0970","C72k",156,939,7883,0.119117087403273,"C72k"
"398","AU18_0970","C1b",282,1221,7883,0.1548902702017,"C1b"
"399","AU18_0970","C1c",829,2050,7883,0.260053279208423,"C1c"
"400","AU18_0970","C1",5833,7883,7883,1,"C1"
"401","AU18_0700","C1bh",31,31,7225,0.00429065743944637,"C1bh"
"402","AU18_0700","C1jx",34,65,7225,0.00899653979238754,"C1jx"
"403","AU18_0700","C1cb",44,109,7225,0.0150865051903114,"C1cb"
"404","AU18_0700","C1br",51,160,7225,0.0221453287197232,"C1br"
"405","AU18_0700","C1w",52,212,7225,0.0293425605536332,"C1w"
"406","AU18_0700","C1cv",52,264,7225,0.0365397923875433,"C1cv"
"407","AU18_0700","C1ge",55,319,7225,0.0441522491349481,"C1ge"
"408","AU18_0700","C22ai",69,388,7225,0.0537024221453287,"C22ai"
"409","AU18_0700","C3ju",80,468,7225,0.0647750865051903,"C3ju"
"410","AU18_0700","C22ad",90,558,7225,0.0772318339100346,"C22ad"
"411","AU18_0700","C1al",97,655,7225,0.0906574394463668,"C1al"
"412","AU18_0700","C72k",117,772,7225,0.106851211072664,"C72k"
"413","AU18_0700","C42.2",122,894,7225,0.123737024221453,"C42.2"
"414","AU18_0700","C22",124,1018,7225,0.140899653979239,"C22"
"415","AU18_0700","C3",229,1247,7225,0.172595155709343,"C3"
"416","AU18_0700","C1b",259,1506,7225,0.208442906574394,"C1b"
"417","AU18_0700","C1c",662,2168,7225,0.300069204152249,"C1c"
"418","AU18_0700","C1",5057,7225,7225,1,"C1"
"419","AU18_0483","C1bh",52,52,8786,0.00591850671522877,"C1bh"
"420","AU18_0483","C1ge",58,110,8786,0.0125199180514455,"C1ge"
"421","AU18_0483","C1jx",69,179,8786,0.0203733211928067,"C1jx"
"422","AU18_0483","C1cb",72,251,8786,0.028568176644662,"C1cb"
"423","AU18_0483","C1br",79,330,8786,0.0375597541543364,"C1br"
"424","AU18_0483","C1al",83,413,8786,0.0470066014113362,"C1al"
"425","AU18_0483","C1cv",100,513,8786,0.0583883450944685,"C1cv"
"426","AU18_0483","C3ju",113,626,8786,0.0712497154564079,"C3ju"
"427","AU18_0483","C1w",123,749,8786,0.0852492601866606,"C1w"
"428","AU18_0483","C3",149,898,8786,0.102208058274528,"C3"
"429","AU18_0483","C72k",164,1062,8786,0.120874117914865,"C72k"
"430","AU18_0483","C42.2",207,1269,8786,0.144434327338948,"C42.2"
"431","AU18_0483","C1b",512,1781,8786,0.202708854996585,"C1b"
"432","AU18_0483","C1c",539,2320,8786,0.264056453448668,"C1c"
"433","AU18_0483","C1",6466,8786,8786,1,"C1"
"434","AU18_1026","C3ew",33,33,5647,0.00584381087302993,"C3ew"
"435","AU18_1026","C1bh",35,68,5647,0.0120417921020011,"C1bh"
"436","AU18_1026","C1jx",36,104,5647,0.0184168585089428,"C1jx"
"437","AU18_1026","C3ju",45,149,5647,0.02638569151762,"C3ju"
"438","AU18_1026","C1cb",47,196,5647,0.0347086948822384,"C1cb"
"439","AU18_1026","C1br",63,259,5647,0.0458650610943864,"C1br"
"440","AU18_1026","C1cv",71,330,5647,0.0584381087302993,"C1cv"
"441","AU18_1026","C1al",91,421,5647,0.0745528599256242,"C1al"
"442","AU18_1026","C3",93,514,5647,0.0910217814768904,"C3"
"443","AU18_1026","C1w",95,609,5647,0.107844873384098,"C1w"
"444","AU18_1026","C72k",101,710,5647,0.125730476359129,"C72k"
"445","AU18_1026","C42.2",168,878,5647,0.15548078625819,"C42.2"
"446","AU18_1026","C1b",345,1223,5647,0.216575172658049,"C1b"
"447","AU18_1026","C1c",470,1693,5647,0.299805206304232,"C1c"
"448","AU18_1026","C1",3954,5647,5647,1,"C1"
"449","AU18_0387","95341_C",26,26,5952,0.00436827956989247,"95341_C"
"450","AU18_0387","2885755_C",27,53,5952,0.00890456989247312,"2885755_C"
"451","AU18_0387","2885754_C",29,82,5952,0.0137768817204301,"2885754_C"
"452","AU18_0387","1328437_C",30,112,5952,0.0188172043010753,"1328437_C"
"453","AU18_0387","170670_C",30,142,5952,0.0238575268817204,"170670_C"
"454","AU18_0387","C42ao",33,175,5952,0.0294018817204301,"C42ao"
"455","AU18_0387","159911_C",34,209,5952,0.035114247311828,"159911_C"
"456","AU18_0387","2885753_C",34,243,5952,0.0408266129032258,"2885753_C"
"457","AU18_0387","1183302_C",38,281,5952,0.0472110215053763,"1183302_C"
"458","AU18_0387","C1hj",40,321,5952,0.0539314516129032,"C1hj"
"459","AU18_0387","1655375_C",40,361,5952,0.0606518817204301,"1655375_C"
"460","AU18_0387","2885752_C",41,402,5952,0.0675403225806452,"2885752_C"
"461","AU18_0387","1655376_C",42,444,5952,0.0745967741935484,"1655376_C"
"462","AU18_0387","C1w",45,489,5952,0.0821572580645161,"C1w"
"463","AU18_0387","1707858_C",51,540,5952,0.0907258064516129,"1707858_C"
"464","AU18_0387","1194550_C",61,601,5952,0.100974462365591,"1194550_C"
"465","AU18_0387","29115_C",62,663,5952,0.111391129032258,"29115_C"
"466","AU18_0387","C9a",64,727,5952,0.122143817204301,"C9a"
"467","AU18_0387","93899_C",70,797,5952,0.133904569892473,"93899_C"
"468","AU18_0387","20466_C",72,869,5952,0.146001344086022,"20466_C"
"469","AU18_0387","414389_C",80,949,5952,0.159442204301075,"414389_C"
"470","AU18_0387","C1gy",131,1080,5952,0.181451612903226,"C1gy"
"471","AU18_0387","C3wo",136,1216,5952,0.204301075268817,"C3wo"
"472","AU18_0387","44745_C",169,1385,5952,0.232694892473118,"44745_C"
"473","AU18_0387","19548_C",176,1561,5952,0.262264784946237,"19548_C"
"474","AU18_0387","47106_C",189,1750,5952,0.294018817204301,"47106_C"
"475","AU18_0387","C1b",192,1942,5952,0.32627688172043,"C1b"
"476","AU18_0387","C1dy",248,2190,5952,0.367943548387097,"C1dy"
"477","AU18_0387","C1by",452,2642,5952,0.443884408602151,"C1by"
"478","AU18_0387","C1ab",564,3206,5952,0.53864247311828,"C1ab"
"479","AU18_0387","C1gw",606,3812,5952,0.640456989247312,"C1gw"
"480","AU18_0387","C42.2",788,4600,5952,0.772849462365591,"C42.2"
"481","AU18_0387","C1",1352,5952,5952,1,"C1"
"482","AU18_0112","44745_C",11,11,2331,0.00471900471900472,"44745_C"
"483","AU18_0112","C3",15,26,2331,0.0111540111540112,"C3"
"484","AU18_0112","1328437_C",15,41,2331,0.0175890175890176,"1328437_C"
"485","AU18_0112","C1ab",17,58,2331,0.0248820248820249,"C1ab"
"486","AU18_0112","93790_C",18,76,2331,0.0326040326040326,"93790_C"
"487","AU18_0112","C3.10",23,99,2331,0.0424710424710425,"C3.10"
"488","AU18_0112","C1by",28,127,2331,0.0544830544830545,"C1by"
"489","AU18_0112","C1gw",32,159,2331,0.0682110682110682,"C1gw"
"490","AU18_0112","2783359_C",33,192,2331,0.0823680823680824,"2783359_C"
"491","AU18_0112","C41z",36,228,2331,0.0978120978120978,"C41z"
"492","AU18_0112","C3xd",133,361,2331,0.154869154869155,"C3xd"
"493","AU18_0112","C45k",163,524,2331,0.224796224796225,"C45k"
"494","AU18_0112","C1b",173,697,2331,0.299013299013299,"C1b"
"495","AU18_0112","C42.2",682,1379,2331,0.591591591591592,"C42.2"
"496","AU18_0112","C1",952,2331,2331,1,"C1"
"497","AU18_neg12","C54m",5,5,1256,0.00398089171974522,"C54m"
"498","AU18_neg12","870369_C",5,10,1256,0.00796178343949045,"870369_C"
"499","AU18_neg12","8017_C",5,15,1256,0.0119426751592357,"8017_C"
"500","AU18_neg12","791026_C",5,20,1256,0.0159235668789809,"791026_C"
"501","AU18_neg12","2885783_C",5,25,1256,0.0199044585987261,"2885783_C"
"502","AU18_neg12","2315062_C",5,30,1256,0.0238853503184713,"2315062_C"
"503","AU18_neg12","2175452_C",5,35,1256,0.0278662420382166,"2175452_C"
"504","AU18_neg12","2175407_C",5,40,1256,0.0318471337579618,"2175407_C"
"505","AU18_neg12","1714031_C",5,45,1256,0.035828025477707,"1714031_C"
"506","AU18_neg12","1703694_C",5,50,1256,0.0398089171974522,"1703694_C"
"507","AU18_neg12","C22",6,56,1256,0.0445859872611465,"C22"
"508","AU18_neg12","C3co",6,62,1256,0.0493630573248408,"C3co"
"509","AU18_neg12","C8n",6,68,1256,0.054140127388535,"C8n"
"510","AU18_neg12","99803_C",6,74,1256,0.0589171974522293,"99803_C"
"511","AU18_neg12","870396_C",6,80,1256,0.0636942675159236,"870396_C"
"512","AU18_neg12","756079_C",6,86,1256,0.0684713375796178,"756079_C"
"513","AU18_neg12","463034_C",6,92,1256,0.0732484076433121,"463034_C"
"514","AU18_neg12","C42ea",7,99,1256,0.0788216560509554,"C42ea"
"515","AU18_neg12","C1ef",7,106,1256,0.0843949044585987,"C1ef"
"516","AU18_neg12","C15ed",7,113,1256,0.089968152866242,"C15ed"
"517","AU18_neg12","C116t",7,120,1256,0.0955414012738854,"C116t"
"518","AU18_neg12","2885782_C",7,127,1256,0.101114649681529,"2885782_C"
"519","AU18_neg12","2239592_C",7,134,1256,0.106687898089172,"2239592_C"
"520","AU18_neg12","2230021_C",7,141,1256,0.112261146496815,"2230021_C"
"521","AU18_neg12","C3gk",8,149,1256,0.118630573248408,"C3gk"
"522","AU18_neg12","C79b",8,157,1256,0.125,"C79b"
"523","AU18_neg12","C15bb",8,165,1256,0.131369426751592,"C15bb"
"524","AU18_neg12","7528_C",8,173,1256,0.137738853503185,"7528_C"
"525","AU18_neg12","2885781_C",8,181,1256,0.144108280254777,"2885781_C"
"526","AU18_neg12","2239488_C",8,189,1256,0.150477707006369,"2239488_C"
"527","AU18_neg12","73441_G",8,197,1256,0.156847133757962,"73441_G"
"528","AU18_neg12","C42ae",9,206,1256,0.164012738853503,"C42ae"
"529","AU18_neg12","C8e",9,215,1256,0.171178343949045,"C8e"
"530","AU18_neg12","C15.8",9,224,1256,0.178343949044586,"C15.8"
"531","AU18_neg12","G3ai",9,233,1256,0.185509554140127,"G3ai"
"532","AU18_neg12","2885779_G",9,242,1256,0.192675159235669,"2885779_G"
"533","AU18_neg12","C79a",11,253,1256,0.201433121019108,"C79a"
"534","AU18_neg12","C75h",11,264,1256,0.210191082802548,"C75h"
"535","AU18_neg12","2239404_C",11,275,1256,0.218949044585987,"2239404_C"
"536","AU18_neg12","C1ns",12,287,1256,0.228503184713376,"C1ns"
"537","AU18_neg12","C42e",12,299,1256,0.238057324840764,"C42e"
"538","AU18_neg12","33296_C",12,311,1256,0.247611464968153,"33296_C"
"539","AU18_neg12","1670517_C",12,323,1256,0.257165605095541,"1670517_C"
"540","AU18_neg12","C1ci",13,336,1256,0.267515923566879,"C1ci"
"541","AU18_neg12","2779405_C",13,349,1256,0.277866242038217,"2779405_C"
"542","AU18_neg12","1770278_C",13,362,1256,0.288216560509554,"1770278_C"
"543","AU18_neg12","C22ad",14,376,1256,0.299363057324841,"C22ad"
"544","AU18_neg12","C40ap",14,390,1256,0.310509554140127,"C40ap"
"545","AU18_neg12","2239316_C",15,405,1256,0.322452229299363,"2239316_C"
"546","AU18_neg12","C1b",16,421,1256,0.335191082802548,"C1b"
"547","AU18_neg12","C78",16,437,1256,0.347929936305732,"C78"
"548","AU18_neg12","2175409_C",18,455,1256,0.362261146496815,"2175409_C"
"549","AU18_neg12","C35.3",18,473,1256,0.376592356687898,"C35.3"
"550","AU18_neg12","2175451_C",18,491,1256,0.390923566878981,"2175451_C"
"551","AU18_neg12","2239310_C",19,510,1256,0.406050955414013,"2239310_C"
"552","AU18_neg12","C3be",20,530,1256,0.421974522292994,"C3be"
"553","AU18_neg12","90635_C",21,551,1256,0.438694267515924,"90635_C"
"554","AU18_neg12","2175400_C",23,574,1256,0.457006369426752,"2175400_C"
"555","AU18_neg12","C3ax",25,599,1256,0.476910828025478,"C3ax"
"556","AU18_neg12","2885780_C",27,626,1256,0.498407643312102,"2885780_C"
"557","AU18_neg12","C3dr",28,654,1256,0.520700636942675,"C3dr"
"558","AU18_neg12","C78c",43,697,1256,0.554936305732484,"C78c"
"559","AU18_neg12","C3ac",43,740,1256,0.589171974522293,"C3ac"
"560","AU18_neg12","C42.2",44,784,1256,0.624203821656051,"C42.2"
"561","AU18_neg12","C3lk",51,835,1256,0.664808917197452,"C3lk"
"562","AU18_neg12","C8a",52,887,1256,0.706210191082803,"C8a"
"563","AU18_neg12","C79",55,942,1256,0.75,"C79"
"564","AU18_neg12","C54l",64,1006,1256,0.800955414012739,"C54l"
"565","AU18_neg12","C1",74,1080,1256,0.859872611464968,"C1"
"566","AU18_neg12","C8",78,1158,1256,0.921974522292994,"C8"
"567","AU18_neg12","C15",98,1256,1256,1,"C15"
"568","AU18_0164","C3mk",29,29,6007,0.00482770101548194,"C3mk"
"569","AU18_0164","91281_C",32,61,6007,0.010154819377393,"91281_C"
"570","AU18_0164","766366_C",38,99,6007,0.0164807724321625,"766366_C"
"571","AU18_0164","C1b",65,164,6007,0.0273014816047944,"C1b"
"572","AU18_0164","1491900_C",69,233,6007,0.0387880805726652,"1491900_C"
"573","AU18_0164","C3ih",101,334,6007,0.0556017979024471,"C3ih"
"574","AU18_0164","2783498_C",116,450,6007,0.0749126019643749,"2783498_C"
"575","AU18_0164","107479_C",137,587,6007,0.0977193274513068,"107479_C"
"576","AU18_0164","C42.2",139,726,6007,0.120858997835858,"C42.2"
"577","AU18_0164","2286672_C",265,991,6007,0.164974196770434,"2286672_C"
"578","AU18_0164","C1",314,1305,6007,0.217246545696687,"C1"
"579","AU18_0164","C3xf",2103,3408,6007,0.567338105543533,"C3xf"
"580","AU18_0164","C3xe",2599,6007,6007,1,"C3xe"
"581","AU18_0311","2783442_C",30,30,6747,0.00444642063139173,"2783442_C"
"582","AU18_0311","147220_C",30,60,6747,0.00889284126278346,"147220_C"
"583","AU18_0311","1618671_C",30,90,6747,0.0133392618941752,"1618671_C"
"584","AU18_0311","2885786_C",30,120,6747,0.0177856825255669,"2885786_C"
"585","AU18_0311","47105_C",37,157,6747,0.0232696013042834,"47105_C"
"586","AU18_0311","91281_C",37,194,6747,0.0287535200829999,"91281_C"
"587","AU18_0311","150940_C",45,239,6747,0.0354231510300874,"150940_C"
"588","AU18_0311","1031429_C",47,286,6747,0.0423892100192678,"1031429_C"
"589","AU18_0311","2885806_C",50,336,6747,0.0497999110715874,"2885806_C"
"590","AU18_0311","1670629_C",56,392,6747,0.0580998962501853,"1670629_C"
"591","AU18_0311","C22ai",59,451,6747,0.0668445234919223,"C22ai"
"592","AU18_0311","2783362_C",60,511,6747,0.0757373647547058,"2783362_C"
"593","AU18_0311","37253_C",63,574,6747,0.0850748480806284,"37253_C"
"594","AU18_0311","C1gw",63,637,6747,0.0944123314065511,"C1gw"
"595","AU18_0311","C22ah",67,704,6747,0.104342670816659,"C22ah"
"596","AU18_0311","766366_C",81,785,6747,0.116348006521417,"766366_C"
"597","AU18_0311","C1ab",100,885,6747,0.131169408626056,"C1ab"
"598","AU18_0311","C3od",102,987,6747,0.146287238772788,"C3od"
"599","AU18_0311","1648847_C",103,1090,6747,0.161553282940566,"1648847_C"
"600","AU18_0311","C1by",106,1196,6747,0.177263969171484,"C1by"
"601","AU18_0311","C3ih",134,1330,6747,0.1971246479917,"C3ih"
"602","AU18_0311","C1b",169,1499,6747,0.22217281754854,"C1b"
"603","AU18_0311","C3",345,1844,6747,0.273306654809545,"C3"
"604","AU18_0311","107479_C",377,2221,6747,0.329183340744034,"107479_C"
"605","AU18_0311","C22ad",381,2602,6747,0.385652882762709,"C22ad"
"606","AU18_0311","C42.2",507,3109,6747,0.46079739143323,"C42.2"
"607","AU18_0311","C22",592,3701,6747,0.548540091892693,"C22"
"608","AU18_0311","C3xe",868,4569,6747,0.67718986216096,"C3xe"
"609","AU18_0311","C1",1038,5607,6747,0.831036016007114,"C1"
"610","AU18_0311","C3xf",1140,6747,6747,1,"C3xf"
"611","AU18_0069","C42ao",21,21,4784,0.00438963210702341,"C42ao"
"612","AU18_0069","2783481_C",24,45,4784,0.00940635451505017,"2783481_C"
"613","AU18_0069","47105_C",24,69,4784,0.0144230769230769,"47105_C"
"614","AU18_0069","2885800_C",26,95,4784,0.0198578595317726,"2885800_C"
"615","AU18_0069","C3vb",28,123,4784,0.0257107023411371,"C3vb"
"616","AU18_0069","92851_C",31,154,4784,0.032190635451505,"92851_C"
"617","AU18_0069","147220_C",35,189,4784,0.0395066889632107,"147220_C"
"618","AU18_0069","1491900_C",38,227,4784,0.0474498327759197,"1491900_C"
"619","AU18_0069","C3mk",40,267,4784,0.0558110367892977,"C3mk"
"620","AU18_0069","C3xf",41,308,4784,0.06438127090301,"C3xf"
"621","AU18_0069","90920_C",41,349,4784,0.0729515050167224,"90920_C"
"622","AU18_0069","91281_C",49,398,4784,0.0831939799331104,"91281_C"
"623","AU18_0069","C120b",52,450,4784,0.0940635451505017,"C120b"
"624","AU18_0069","2784993_C",52,502,4784,0.104933110367893,"2784993_C"
"625","AU18_0069","44745_C",56,558,4784,0.116638795986622,"44745_C"
"626","AU18_0069","47106_C",58,616,4784,0.12876254180602,"47106_C"
"627","AU18_0069","1029753_C",62,678,4784,0.141722408026756,"1029753_C"
"628","AU18_0069","C1ab",79,757,4784,0.158235785953177,"C1ab"
"629","AU18_0069","1031429_C",101,858,4784,0.179347826086957,"1031429_C"
"630","AU18_0069","C1by",127,985,4784,0.205894648829431,"C1by"
"631","AU18_0069","C1gw",153,1138,4784,0.237876254180602,"C1gw"
"632","AU18_0069","C3ih",161,1299,4784,0.271530100334448,"C3ih"
"633","AU18_0069","C1b",248,1547,4784,0.323369565217391,"C1b"
"634","AU18_0069","C42.2",735,2282,4784,0.477006688963211,"C42.2"
"635","AU18_0069","C3xe",1148,3430,4784,0.716973244147157,"C3xe"
"636","AU18_0069","C1",1354,4784,4784,1,"C1"
"637","AU18_0071","C22",4,4,1009,0.00396432111000991,"C22"
"638","AU18_0071","C3",4,8,1009,0.00792864222001982,"C3"
"639","AU18_0071","C8a",4,12,1009,0.0118929633300297,"C8a"
"640","AU18_0071","1031429_C",4,16,1009,0.0158572844400396,"1031429_C"
"641","AU18_0071","2783442_C",4,20,1009,0.0198216055500496,"2783442_C"
"642","AU18_0071","2783357_C",4,24,1009,0.0237859266600595,"2783357_C"
"643","AU18_0071","1631480_C",4,28,1009,0.0277502477700694,"1631480_C"
"644","AU18_0071","C42e",5,33,1009,0.0327056491575818,"C42e"
"645","AU18_0071","1685230_C",5,38,1009,0.0376610505450942,"1685230_C"
"646","AU18_0071","766366_C",7,45,1009,0.0445986124876115,"766366_C"
"647","AU18_0071","C3mk",7,52,1009,0.0515361744301288,"C3mk"
"648","AU18_0071","1163943_C",8,60,1009,0.0594648166501487,"1163943_C"
"649","AU18_0071","2783481_C",9,69,1009,0.068384539147671,"2783481_C"
"650","AU18_0071","2885740_C",9,78,1009,0.0773042616451933,"2885740_C"
"651","AU18_0071","C79b",10,88,1009,0.087215064420218,"C79b"
"652","AU18_0071","C8",11,99,1009,0.0981169474727453,"C8"
"653","AU18_0071","47105_C",11,110,1009,0.109018830525273,"47105_C"
"654","AU18_0071","C120b",11,121,1009,0.1199207135778,"C120b"
"655","AU18_0071","278761_C",15,136,1009,0.134786917740337,"278761_C"
"656","AU18_0071","107479_C",17,153,1009,0.151635282457879,"107479_C"
"657","AU18_0071","C1ab",18,171,1009,0.169474727452924,"C1ab"
"658","AU18_0071","C1by",18,189,1009,0.187314172447968,"C1by"
"659","AU18_0071","C1gw",22,211,1009,0.209117938553023,"C1gw"
"660","AU18_0071","1026568_C",26,237,1009,0.234886025768087,"1026568_C"
"661","AU18_0071","C3ih",66,303,1009,0.300297324083251,"C3ih"
"662","AU18_0071","C1b",89,392,1009,0.388503468780971,"C1b"
"663","AU18_0071","C3xe",99,491,1009,0.486620416253717,"C3xe"
"664","AU18_0071","C3xf",140,631,1009,0.625371655104063,"C3xf"
"665","AU18_0071","C42.2",166,797,1009,0.789890981169475,"C42.2"
"666","AU18_0071","C1",212,1009,1009,1,"C1"
"667","AU18_0237","2783481_C",4,4,1189,0.00336417157275021,"2783481_C"
"668","AU18_0237","1150766_C",4,8,1189,0.00672834314550042,"1150766_C"
"669","AU18_0237","1163943_C",4,12,1189,0.0100925147182506,"1163943_C"
"670","AU18_0237","962494_C",4,16,1189,0.0134566862910008,"962494_C"
"671","AU18_0237","2885751_C",4,20,1189,0.016820857863751,"2885751_C"
"672","AU18_0237","2885750_C",4,24,1189,0.0201850294365013,"2885750_C"
"673","AU18_0237","2785003_C",4,28,1189,0.0235492010092515,"2785003_C"
"674","AU18_0237","C3",5,33,1189,0.0277544154751892,"C3"
"675","AU18_0237","44745_C",5,38,1189,0.031959629941127,"44745_C"
"676","AU18_0237","C3mk",5,43,1189,0.0361648444070648,"C3mk"
"677","AU18_0237","91418_C",5,48,1189,0.0403700588730025,"91418_C"
"678","AU18_0237","47106_C",6,54,1189,0.0454163162321278,"47106_C"
"679","AU18_0237","47105_C",6,60,1189,0.0504625735912532,"47105_C"
"680","AU18_0237","2783458_C",6,66,1189,0.0555088309503785,"2783458_C"
"681","AU18_0237","2783544_C",8,74,1189,0.0622371740958789,"2783544_C"
"682","AU18_0237","90920_C",9,83,1189,0.0698065601345669,"90920_C"
"683","AU18_0237","91281_C",9,92,1189,0.0773759461732548,"91281_C"
"684","AU18_0237","2885749_C",9,101,1189,0.0849453322119428,"2885749_C"
"685","AU18_0237","22178_C",9,110,1189,0.0925147182506308,"22178_C"
"686","AU18_0237","147220_C",10,120,1189,0.100925147182506,"147220_C"
"687","AU18_0237","2783357_C",10,130,1189,0.109335576114382,"2783357_C"
"688","AU18_0237","208_C",10,140,1189,0.117746005046257,"208_C"
"689","AU18_0237","1031429_C",12,152,1189,0.127838519764508,"1031429_C"
"690","AU18_0237","2885748_C",18,170,1189,0.142977291841884,"2885748_C"
"691","AU18_0237","278761_C",19,189,1189,0.158957106812447,"278761_C"
"692","AU18_0237","107479_C",21,210,1189,0.176619007569386,"107479_C"
"693","AU18_0237","C1by",26,236,1189,0.198486122792262,"C1by"
"694","AU18_0237","C1gw",32,268,1189,0.225399495374264,"C1gw"
"695","AU18_0237","C1ab",43,311,1189,0.261564339781329,"C1ab"
"696","AU18_0237","C1b",66,377,1189,0.317073170731707,"C1b"
"697","AU18_0237","C3ih",72,449,1189,0.377628259041211,"C3ih"
"698","AU18_0237","C3xf",80,529,1189,0.444911690496215,"C3xf"
"699","AU18_0237","C3xe",161,690,1189,0.580319596299411,"C3xe"
"700","AU18_0237","C42.2",199,889,1189,0.747687132043734,"C42.2"
"701","AU18_0237","C1",300,1189,1189,1,"C1"
"702","AU18_0067","20466_C",5,5,1291,0.00387296669248644,"20466_C"
"703","AU18_0067","2885767_C",5,10,1291,0.00774593338497289,"2885767_C"
"704","AU18_0067","2783601_C",5,15,1291,0.0116189000774593,"2783601_C"
"705","AU18_0067","1491900_C",6,21,1291,0.0162664601084431,"1491900_C"
"706","AU18_0067","C42ao",6,27,1291,0.0209140201394268,"C42ao"
"707","AU18_0067","1670177_C",6,33,1291,0.0255615801704105,"1670177_C"
"708","AU18_0067","2885766_C",7,40,1291,0.0309837335398916,"2885766_C"
"709","AU18_0067","2786470_C",7,47,1291,0.0364058869093726,"2786470_C"
"710","AU18_0067","90920_C",8,55,1291,0.0426026336173509,"90920_C"
"711","AU18_0067","1150766_C",8,63,1291,0.0487993803253292,"1150766_C"
"712","AU18_0067","C3mk",9,72,1291,0.0557707203718048,"C3mk"
"713","AU18_0067","44745_C",11,83,1291,0.064291247095275,"44745_C"
"714","AU18_0067","47105_C",12,95,1291,0.0735863671572424,"47105_C"
"715","AU18_0067","47106_C",13,108,1291,0.0836560805577072,"47106_C"
"716","AU18_0067","2783544_C",13,121,1291,0.093725793958172,"2783544_C"
"717","AU18_0067","278761_C",15,136,1291,0.105344694035631,"278761_C"
"718","AU18_0067","766366_C",16,152,1291,0.117738187451588,"766366_C"
"719","AU18_0067","1031429_C",18,170,1291,0.131680867544539,"1031429_C"
"720","AU18_0067","107479_C",35,205,1291,0.158791634391944,"107479_C"
"721","AU18_0067","C1ab",37,242,1291,0.187451587916344,"C1ab"
"722","AU18_0067","C1by",44,286,1291,0.221533694810225,"C1by"
"723","AU18_0067","C1b",53,339,1291,0.262587141750581,"C1b"
"724","AU18_0067","2783481_C",56,395,1291,0.305964368706429,"2783481_C"
"725","AU18_0067","C1gw",66,461,1291,0.35708752904725,"C1gw"
"726","AU18_0067","C3ih",82,543,1291,0.420604182804028,"C3ih"
"727","AU18_0067","C3xf",96,639,1291,0.494965143299768,"C3xf"
"728","AU18_0067","C3xe",132,771,1291,0.59721146398141,"C3xe"
"729","AU18_0067","C42.2",179,950,1291,0.735863671572424,"C42.2"
"730","AU18_0067","C1",341,1291,1291,1,"C1"
"731","AU18_0165","17505_C",39,39,9279,0.00420303912059489,"17505_C"
"732","AU18_0165","1029753_C",41,80,9279,0.0086216187089126,"1029753_C"
"733","AU18_0165","2783442_C",49,129,9279,0.0139023601681216,"2783442_C"
"734","AU18_0165","27913_C",57,186,9279,0.0200452634982218,"27913_C"
"735","AU18_0165","44745_C",65,251,9279,0.0270503286992133,"44745_C"
"736","AU18_0165","C42ao",65,316,9279,0.0340553939002048,"C42ao"
"737","AU18_0165","150940_C",66,382,9279,0.0411682293350577,"150940_C"
"738","AU18_0165","47105_C",73,455,9279,0.0490354564069404,"47105_C"
"739","AU18_0165","47106_C",77,532,9279,0.0573337644142688,"47106_C"
"740","AU18_0165","C3mk",77,609,9279,0.0656320724215972,"C3mk"
"741","AU18_0165","1491900_C",80,689,9279,0.0742536911305098,"1491900_C"
"742","AU18_0165","2783481_C",87,776,9279,0.0836297014764522,"2783481_C"
"743","AU18_0165","1031429_C",102,878,9279,0.0946222653303158,"1031429_C"
"744","AU18_0165","90920_C",108,986,9279,0.106261450587348,"90920_C"
"745","AU18_0165","C1ab",111,1097,9279,0.118223946545964,"C1ab"
"746","AU18_0165","C120b",111,1208,9279,0.13018644250458,"C120b"
"747","AU18_0165","1026568_C",170,1378,9279,0.14850738226102,"1026568_C"
"748","AU18_0165","278761_C",184,1562,9279,0.168337105291518,"278761_C"
"749","AU18_0165","766366_C",184,1746,9279,0.188166828322017,"766366_C"
"750","AU18_0165","C1by",196,1942,9279,0.209289794158853,"C1by"
"751","AU18_0165","C1gw",243,2185,9279,0.235477960987175,"C1gw"
